Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
58,748,64,2,1,0,39,0,2,0,64,2,50.5853,12.7008
109,4,38,0,1,0,33,0,4,0,38,0,52.2667,4.75
75,210,65,2,1,0,32,0,2,0,65,2,45.7606,9.7969
146,294,40,0,1,0,26,0,6,0,40,0,11.6206,124.3794
124,481,29,0,1,0,29,0,3,0,19,0,41.0073,-8.625
174,338,79,2,1,0,20,0,1,0,79,2,18.7811,-95.7572
34,533,60,2,2,0,7,0,3,0,60,2,10.5937,-74.1928
166,610,64,2,2,0,13,0,19,0,64,2,42.0955,-87.9826
58,622,55,2,1,0,36,0,3,0,55,2,50.8342,10.9464
166,663,35,0,1,0,31,0,7,0,35,0,40.2226,-74.0119
164,674,38,0,1,0,38,0,3,0,14,0,51.1465,0.8676
58,3422,36,0,1,0,33,0,2,0,36,0,51.7944,7.7392
162,3449,37,0,1,0,34,0,1,0,37,0,50.3931,25.735
166,3537,103,4,5,0,6,0,41,0,103,4,40.8791,-73.3233
15,3594,36,0,1,0,32,0,3,0,36,0,51.1858,3.5639
34,3620,39,0,1,0,3,0,3,0,39,0,2.1142,-76.9831
100,3633,83,2,2,0,14,0,3,0,83,2,26.4214,-108.62
169,3647,53,2,1,0,13,0,1,0,53,2,8.8858,-64.2611
166,3686,73,2,2,0,14,0,19,0,73,2,41.9152,-72.4485
166,3690,65,2,2,0,6,0,10,0,65,2,42.0938,-76.8097
58,3776,41,0,1,0,36,0,1,0,41,0,51.6167,8.35
166,3836,67,2,2,0,17,0,16,0,67,2,47.9525,-122.1669
159,3915,41,0,1,0,34,0,0,0,41,0,41.0333,37.5
166,3947,51,2,1,0,42,0,3,0,51,2,38.2194,-90.4097
166,3960,57,2,2,0,34,0,11,0,57,2,34.3989,-118.9174
75,4007,41,0,1,0,41,0,2,0,38,0,42.9189,10.7614
166,4015,81,2,3,0,7,0,22,0,81,2,34.0968,-117.4599
53,4041,43,0,1,0,43,0,2,0,38,0,60.8167,23.625
77,5946,43,0,1,0,43,0,1,0,38,0,34.5333,135.7
29,6035,31,0,1,0,31,0,2,0,16,0,49.8881,-119.4956
166,6036,39,0,1,0,22,0,7,0,39,0,46.1236,-122.8909
104,6052,49,0,1,0,32,0,6,0,49,0,34.25,-6.5833
166,6088,24,0,0,0,24,0,1,0,19,0,25.1224,-80.412
130,6178,34,0,1,0,34,0,0,0,23,0,57.4333,42.1333
166,6185,39,0,1,0,39,0,3,0,26,0,36.5244,-119.5602
80,6239,150,3,10,0,28,0,6,0,150,3,-0.0833,34.7667
162,6255,44,0,1,0,39,0,0,0,44,0,49.6303,37.6908
130,6418,33,0,1,0,33,0,0,0,29,0,56.3367,46.5711
70,6453,203,5,4,0,203,4,4,0,158,3,-6.1314,106.38
113,6515,57,2,2,0,21,0,0,0,57,2,10.0431,11.2183
159,6545,44,0,1,0,44,0,0,0,27,0,37.9261,41.7003
122,6640,42,0,0,0,13,0,0,0,42,0,7.8667,123.5167
166,6651,44,0,1,0,37,0,4,0,44,0,33.0093,-80.1078
75,7010,77,2,1,0,43,0,4,0,77,2,45.5972,9.13
152,7066,41,0,1,0,22,0,3,0,41,0,47.0494,8.2639
33,7075,149,4,4,0,149,3,2,0,120,4,24.3264,109.4281
172,7080,27,0,1,0,17,0,0,0,27,0,-17.85,25.8667
75,7097,69,2,1,0,45,0,2,0,69,2,44.1167,8.25
54,7169,40,0,1,0,23,0,3,0,40,0,47.75,-3.36
164,7210,33,0,0,0,33,0,1,0,10,0,52.48,1.75
15,7256,46,0,1,0,30,0,3,0,46,0,50.9833,5.2
138,7263,71,2,1,0,22,0,0,0,71,2,8.6833,-12.5333
166,7296,118,4,4,0,3,0,41,0,118,4,33.924,-118.2016
54,7297,107,4,2,0,24,0,4,0,107,4,45.76,4.84
130,7378,36,0,1,0,36,0,0,0,22,0,53.3833,59.0333
77,7406,47,0,1,0,47,0,0,0,38,0,35.4667,135.3833
69,7451,60,2,1,0,28,0,2,0,60,2,11.4933,78.0312
100,7561,71,2,2,0,8,0,6,0,71,2,15.4411,-92.8916
146,7591,34,0,1,0,19,0,4,0,34,0,37.3333,-5.4167
174,7676,59,2,2,0,36,0,8,0,59,2,42.8833,13.9167
77,7698,40,0,1,0,40,0,1,0,16,0,36.4673,140.0934
54,7772,58,2,1,0,22,0,4,0,58,2,48.3031,-0.6136
130,7777,48,0,1,0,48,0,1,0,33,0,43.2036,46.1322
75,7870,39,0,1,0,28,0,4,0,39,0,37.6078,12.9686
54,7873,72,2,2,0,20,0,6,0,72,2,48.5653,2.4361
75,7877,74,2,2,0,37,0,7,0,74,2,42.0167,12.65
75,7894,50,0,1,0,47,0,2,0,50,0,40.9231,14.7428
15,7932,42,0,1,0,30,0,4,0,42,0,50.9497,3.2869
116,6672,161,3,3,0,129,3,1,0,161,3,31.5497,74.3436
22,6682,83,2,2,0,11,0,4,0,83,2,-29.4669,-51.9608
155,6727,21,0,0,0,21,0,0,0,17,0,18.5864,99.0119
58,6733,46,0,1,0,41,0,2,0,46,0,49.2,8.1167
58,6737,52,2,1,0,45,0,2,0,52,2,48.5397,12.1508
166,6757,73,2,2,0,30,0,8,0,73,2,40.2417,-75.2812
75,6795,54,2,1,0,54,1,2,0,51,2,40.5333,17.7167
54,6827,46,0,0,0,46,0,0,0,15,0,44.8651,-0.5996
136,6846,49,0,1,0,33,0,0,0,49,0,42.9167,21.7333
33,7953,58,2,1,0,39,0,8,0,58,2,24.57,120.82
166,8074,154,3,3,0,15,0,5,0,154,3,26.2039,-98.3256
69,8126,174,3,1,0,37,0,0,0,174,3,21.6394,78.7364
75,8141,68,2,1,0,42,0,5,0,68,2,44.6167,11.6667
75,8162,44,0,1,0,29,0,3,0,44,0,38.0817,13.2889
15,8165,56,2,1,0,27,0,4,0,56,2,50.45,3.95
75,8171,82,2,1,0,39,0,3,0,82,2,43.9333,11.0167
54,8178,150,3,1,0,34,0,2,0,150,3,45.6075,4.0653
22,8181,14,0,0,0,14,0,0,0,9,0,-15.1553,-42.8589
15,8246,42,0,1,0,27,0,5,0,42,0,50.8906,3.0628
77,8272,50,0,1,0,46,0,2,0,50,0,34.7375,135.5642
54,8320,150,3,1,0,30,0,2,0,150,3,46.5647,3.3325
93,8352,50,0,1,0,19,0,0,0,50,0,-13.5167,33.7167
161,8357,68,2,2,0,14,0,0,0,68,2,0.5575,31.395
162,8452,41,0,1,0,41,0,0,0,22,0,49.9667,33.6
161,8623,58,2,1,0,20,0,0,0,58,2,2.4792,31.09
109,8627,36,0,1,0,34,0,2,0,36,0,51.2833,5.75
15,8631,37,0,1,0,30,0,3,0,37,0,51.2333,5.4333
69,8709,174,3,3,0,156,2,3,0,174,3,28.6139,77.209
166,8738,60,2,2,0,14,0,20,0,60,2,33.6151,-117.8668
166,8756,65,2,1,0,34,0,1,0,65,2,30.529,-86.4748
166,8894,42,0,1,0,40,0,6,0,42,0,39.0393,-77.1191
166,8919,53,2,1,0,12,0,10,0,53,2,26.8217,-80.0576
173,8948,68,2,3,0,15,0,1,0,68,2,54.589,-1.3157
54,9094,55,2,2,0,28,0,3,0,55,2,48.4622,7.4819
58,9097,69,2,1,0,36,0,3,0,69,2,50.2033,8.5769
166,2475,55,2,2,0,25,0,10,0,55,2,38.8868,-77.4453
166,2557,46,0,1,0,30,0,3,0,46,0,41.135,-104.7902
75,2565,67,2,1,0,28,0,4,0,67,2,45.5197,9.8833
75,2682,60,2,2,0,47,0,8,0,60,2,40.9667,14.5333
123,2687,74,2,1,0,40,0,2,0,74,2,49.75,18.6333
164,3471,28,0,1,0,28,0,2,0,15,0,55.07,-3.603
166,3555,38,0,1,0,38,0,4,0,33,0,40.6858,-75.2209
159,3586,41,0,1,0,41,0,0,0,28,0,41.6769,26.5556
58,3604,64,2,2,0,29,0,8,0,64,2,51.8167,9.8667
34,3619,40,0,1,0,17,0,0,0,40,0,8.9983,-73.9747
166,3671,61,2,2,0,33,0,6,0,61,2,37.7031,-85.8773
152,3706,52,2,1,0,30,0,1,0,52,2,52.7833,6.9
144,4965,151,3,7,0,14,0,6,0,151,3,-34.4167,19.25
77,5013,55,2,1,0,46,0,2,0,55,2,38.4313,140.3911
41,5073,65,2,1,0,37,0,1,0,65,2,49.7622,15.9075
15,5086,67,2,1,0,28,0,7,0,67,2,50.7667,4.4667
166,5099,48,0,1,0,31,0,5,0,48,0,42.3561,-71.8608
166,5163,103,4,2,0,7,0,14,0,103,4,29.786,-95.3885
100,3736,30,0,0,0,30,0,2,0,3,0,31.8578,-116.6058
166,3873,48,0,0,0,24,0,0,0,48,0,18.3331,-65.6589
69,3908,181,3,4,0,181,2,2,0,176,3,17.0778,78.2011
92,3935,41,0,1,0,16,0,0,0,41,0,-17.3814,49.4092
166,4049,77,2,2,0,17,0,21,0,77,2,40.8509,-73.9713
58,4140,57,2,1,0,32,0,4,0,57,2,53.0206,7.8586
174,4217,47,0,1,0,45,0,0,0,47,0,40.4139,26.6703
54,4250,30,0,1,0,24,0,8,0,30,0,43.4553,5.476
58,4268,59,2,1,0,25,0,6,0,59,2,52.9581,8.0253
159,4293,57,2,1,0,38,0,0,0,57,2,40.8,29.4333
80,7982,82,2,2,0,23,0,0,0,82,2,-1.0634,34.4731
75,7999,67,2,1,0,37,0,4,0,67,2,45.4669,9.19
77,8024,26,0,0,0,26,0,1,0,22,0,32.2167,130.4
77,8087,52,2,1,0,43,0,2,0,52,2,35.15,139.6167
166,8104,45,0,2,0,45,0,6,0,45,0,30.6782,-88.1162
75,8148,63,2,1,0,35,0,3,0,63,2,45.0005,7.6848
105,8205,25,0,0,0,20,0,0,0,25,0,-13.1167,39.0
75,8213,52,2,2,0,45,0,5,0,52,2,41.0667,14.6333
166,8242,41,0,1,0,41,0,2,0,38,0,35.3293,-97.4757
152,8270,63,2,1,0,24,0,2,0,63,2,46.5167,6.5
54,8275,52,2,1,0,32,0,5,0,52,2,48.5775,-3.8278
130,8619,61,2,1,0,45,0,0,0,61,2,43.2167,44.7667
45,8641,124,4,1,0,12,0,6,0,124,4,18.49,-71.42
74,8670,90,2,2,0,43,0,5,0,90,2,31.4167,34.5833
25,8748,61,2,3,0,21,0,1,0,61,2,-2.9083,29.8269
109,8781,30,0,1,0,25,0,5,0,30,0,52.2333,5.4833
75,8824,56,2,1,0,34,0,3,0,56,2,44.7747,8.355
166,8844,44,0,1,0,10,0,5,0,44,0,31.1833,-111.0
53,8852,34,0,1,0,34,0,1,0,17,0,61.4767,23.5053
166,8908,66,2,2,0,14,0,25,0,66,2,40.7072,-73.3859
166,8922,50,0,1,0,13,0,12,0,50,0,27.0576,-82.1977
75,8979,68,2,1,0,31,0,4,0,68,2,45.45,8.6167
111,9033,43,0,1,0,19,0,0,0,43,0,11.6867,-84.4561
30,9100,26,0,2,0,7,0,0,0,26,0,5.4,26.5
166,9114,46,0,1,0,27,0,5,0,46,0,43.0996,-88.4948
166,8333,52,2,1,0,39,0,3,0,52,2,32.8537,-79.8203
54,8342,46,0,1,0,36,0,2,0,46,0,50.7033,3.1406
58,8359,62,2,1,0,28,0,6,0,62,2,50.9167,7.4
33,8542,202,5,3,0,202,4,10,0,153,3,23.9167,120.6833
15,7922,63,2,1,0,31,0,5,0,63,2,50.3192,4.6569
166,7934,55,2,2,0,19,0,7,0,55,2,15.0667,120.7167
154,12888,90,2,1,0,66,1,0,0,90,2,38.5108,68.2303
58,12894,58,2,1,0,40,0,1,0,58,2,47.985,8.8233
130,12901,45,0,1,0,28,0,0,0,45,0,56.8578,35.9219
75,12935,65,2,1,0,37,0,2,0,65,2,46.0667,13.2333
146,12694,36,0,1,0,32,0,1,0,36,0,37.7667,-3.95
166,12702,60,2,1,0,23,0,12,0,60,2,41.8349,-73.1282
54,12720,62,2,1,0,33,0,1,0,62,2,48.675,5.8917
54,12722,53,2,1,0,32,0,2,0,53,2,43.6045,1.444
54,12728,36,0,1,0,28,0,3,0,36,0,47.3936,0.6892
20,12760,71,2,1,0,41,0,0,0,71,2,42.7089,18.3217
140,12783,79,2,1,0,41,0,1,0,79,2,48.3775,17.5883
130,12811,38,0,1,0,38,0,0,0,4,0,47.6167,42.1
79,11499,40,0,1,0,40,0,0,0,34,0,44.1667,52.1167
77,11521,67,2,1,0,67,1,2,0,61,2,37.1263,140.2109
113,11750,65,2,2,0,29,0,1,0,65,2,13.0622,5.2339
75,11176,79,2,2,0,22,0,5,0,79,2,45.65,10.2
109,11198,54,2,1,0,35,0,4,0,54,2,52.2258,4.5225
4,11216,103,4,2,0,31,0,1,0,103,4,-9.65,20.4
58,11299,71,2,1,0,37,0,2,0,71,2,49.3833,8.5667
174,11318,81,2,2,0,17,0,23,0,81,2,33.7542,-118.0714
166,11342,55,2,1,0,16,0,3,0,55,2,29.5891,-97.9676
75,11433,67,2,1,0,36,0,4,0,67,2,45.6434,9.1374
130,12391,39,0,1,0,39,0,0,0,38,0,56.0667,85.6167
146,12426,25,0,0,0,25,0,0,0,9,0,27.9985,-15.4167
22,12485,19,0,1,0,8,0,1,0,19,0,-20.7889,-48.33
155,12512,41,0,0,0,18,0,0,0,41,0,12.6196,102.0112
33,12559,47,0,2,0,37,0,0,0,47,0,46.9838,128.04
15,12561,51,2,1,0,36,0,3,0,51,2,50.9989,3.3258
69,12596,50,0,1,0,33,0,0,0,50,0,9.855,78.2744
130,12640,40,0,1,0,40,0,0,0,28,0,54.0242,55.8825
166,11872,90,2,2,0,17,0,18,0,90,2,42.4765,-83.2605
166,11907,69,2,2,0,25,0,12,0,69,2,28.4798,-82.53
164,11935,35,0,1,0,35,0,3,0,17,0,41.1039,-73.5585
109,11958,53,2,1,0,35,0,5,0,53,2,51.5833,4.25
166,11987,91,2,3,0,7,0,31,0,91,2,33.5254,-84.2295
29,12047,48,0,1,0,18,0,1,0,48,0,51.5537,-0.3199
130,12177,32,0,1,0,32,0,0,0,21,0,60.15,32.5833
67,12198,64,2,1,0,37,0,1,0,64,2,47.2351,16.6219
155,12260,27,0,0,0,23,0,0,0,27,0,15.2667,100.35
54,11173,67,2,1,0,46,0,1,0,67,2,48.9956,2.3808
58,11185,44,0,1,0,44,0,0,0,33,0,52.2394,9.8606
58,11292,52,2,1,0,47,0,0,0,52,2,50.5453,12.7792
22,11313,21,0,0,0,21,0,0,0,16,0,-12.4189,-41.77
70,11356,160,3,5,0,17,0,17,0,160,3,-6.9667,110.4167
79,11391,42,0,1,0,19,0,2,0,42,0,49.6819,83.2847
33,11463,80,2,4,0,14,0,9,0,80,2,27.3417,117.4869
166,11467,59,2,1,0,39,0,2,0,59,2,42.1085,-71.183
166,11470,43,0,1,0,27,0,3,0,43,0,40.679,-122.3775
69,11659,166,3,2,0,55,1,0,0,166,3,19.4833,79.6
159,11677,45,0,0,0,45,0,0,0,43,0,39.75,37.0167
32,10388,122,4,3,0,3,0,6,0,122,4,-34.1667,-70.75
166,10401,45,0,1,0,41,0,1,0,45,0,42.1778,-71.0539
70,10403,225,5,11,0,9,0,63,1,225,5,-6.3667,106.25
166,10465,55,2,1,0,32,0,1,0,55,2,44.5817,-92.6036
100,10479,81,2,1,0,23,0,0,0,81,2,17.8658,-93.1472
69,10516,171,3,5,0,62,1,6,0,171,3,25.85,84.3833
100,10539,35,0,0,0,27,0,0,0,35,0,26.0922,-98.2778
15,10639,54,2,1,0,38,0,1,0,54,2,50.7167,4.5333
166,10663,22,0,1,0,20,0,5,0,22,0,41.5947,-109.2209
34,10691,76,2,2,0,19,0,1,0,76,2,4.4167,-76.15
146,10707,43,0,1,0,43,0,0,0,16,0,36.7372,-5.1647
166,10729,50,0,1,0,26,0,7,0,50,0,38.5478,-121.3553
75,10759,82,2,1,0,49,0,0,0,82,2,45.567,9.9986
131,10792,157,3,2,0,24,0,1,0,157,3,-1.5,29.6333
58,10834,54,2,1,0,48,0,0,0,54,2,50.65,11.3667
166,10926,49,0,1,0,49,0,0,0,27,0,38.3756,-75.5865
100,10978,57,2,1,0,26,0,1,0,57,2,12.5689,122.1314
34,10980,97,2,0,0,27,0,0,0,97,2,14.5739,121.0039
122,11122,151,3,2,0,25,0,6,0,151,3,15.6167,120.4333
69,915,169,3,3,0,86,1,5,0,169,3,24.7277,81.4098
10,932,79,2,1,0,46,0,0,0,79,2,40.3667,49.8352
69,993,77,2,2,0,20,0,4,0,77,2,12.9789,77.5917
22,1295,48,0,1,0,3,0,0,0,48,0,-4.3755,-70.0318
69,1356,111,4,2,0,36,0,5,0,111,4,15.4667,78.1667
166,1374,54,2,1,0,33,0,1,0,54,2,34.0786,-118.4021
166,1378,42,0,1,0,42,0,1,0,42,0,39.965,-82.9343
58,1406,63,2,1,0,59,1,0,0,63,2,48.1,9.7833
75,1491,57,2,1,0,54,1,0,0,57,2,41.05,16.8333
34,1597,29,0,1,0,11,0,0,0,29,0,37.6059,-93.4175
124,1735,39,0,0,0,39,0,0,0,16,0,41.5503,-8.42
54,1800,51,2,1,0,51,1,2,0,38,0,43.4058,6.0617
166,1814,57,2,1,0,48,0,3,0,57,2,36.038,-95.7806
54,1816,69,2,1,0,55,1,0,0,69,2,45.7394,4.9139
109,1847,54,2,1,0,40,0,1,0,54,2,50.95,5.9667
22,1850,45,0,1,0,21,0,1,0,45,0,-27.0949,-48.9148
123,1857,44,0,1,0,44,0,0,0,43,0,51.2708,16.7208
161,1921,55,2,1,0,16,0,0,0,55,2,0.7125,30.06
69,1938,154,3,2,0,73,1,2,0,154,3,23.2149,81.532
130,1984,42,0,1,0,42,0,0,0,18,0,50.8333,40.5833
58,1985,57,2,1,0,55,1,0,0,57,2,50.4367,8.6622
131,1996,119,4,2,0,30,0,1,0,119,4,-1.5761,30.0675
169,2047,40,0,1,0,20,0,0,0,40,0,8.9219,-67.4283
122,2056,92,2,2,0,26,0,9,0,92,2,14.15,121.3167
22,2133,33,0,1,0,21,0,0,0,33,0,-20.4839,-54.615
22,2155,28,0,0,0,23,0,0,0,28,0,-12.6678,-38.5508
104,2283,37,0,1,0,37,0,0,0,32,0,33.5333,-7.5833
146,2352,41,0,1,0,41,0,0,0,15,0,39.4028,-0.4044
54,2396,42,0,1,0,42,0,0,0,26,0,44.8578,-0.5317
166,2403,37,0,1,0,29,0,2,0,37,0,42.3764,-122.9111
100,2414,59,2,1,0,26,0,0,0,59,2,21.2,-97.7331
75,2418,75,2,1,0,69,1,0,0,75,2,44.2586,12.3558
8,2422,21,0,0,0,21,0,8,0,18,0,-32.8342,151.3555
166,2454,51,2,1,0,32,0,1,0,51,2,45.1702,-93.3903
33,2465,153,3,2,0,31,0,8,0,153,3,26.9471,108.7524
130,2483,39,0,1,0,39,0,0,0,18,0,53.2333,39.9667
130,2535,30,0,1,0,30,0,0,0,8,0,59.1167,37.9
33,2651,283,5,19,0,0,0,58,1,283,5,29.55,106.5069
70,11808,188,3,10,0,5,0,27,0,188,3,-7.0372,107.5167
130,11826,39,0,1,0,33,0,0,0,39,0,56.25,51.3
166,11850,35,0,1,0,35,0,2,0,32,0,25.7079,-80.2952
58,11928,42,0,1,0,39,0,0,0,42,0,51.9925,6.915
166,11975,56,2,1,0,39,0,1,0,56,2,39.0052,-77.405
58,11988,43,0,1,0,43,0,0,0,23,0,53.8833,10.65
166,12013,52,2,1,0,32,0,4,0,52,2,42.0209,-88.1779
130,12048,39,0,1,0,39,0,0,0,21,0,55.95,40.8667
166,12053,66,2,1,0,66,1,1,0,20,0,34.108,-84.0558
77,12096,46,0,1,0,31,0,4,0,46,0,43.4948,141.9035
69,12099,152,3,4,0,29,0,9,0,152,3,31.53,76.88
164,4425,36,0,1,0,32,0,1,0,36,0,51.18,-0.61
100,4459,57,2,1,0,21,0,1,0,57,2,30.5822,-87.2906
75,4470,78,2,1,0,47,0,0,0,78,2,45.9333,13.6167
109,4492,38,0,1,0,38,0,0,0,30,0,52.0111,4.7111
166,4532,71,2,2,0,37,0,4,0,71,2,32.9343,-97.0742
166,4542,39,0,1,0,27,0,1,0,39,0,47.5022,-111.2996
46,4657,66,2,1,0,22,0,2,0,66,2,-2.19,-79.8875
15,4725,52,2,1,0,37,0,1,0,52,2,50.9767,4.6372
77,4798,95,2,3,0,24,0,15,0,95,2,34.8919,136.9381
77,4803,73,2,2,0,29,0,8,0,73,2,34.3597,135.2394
109,4819,38,0,1,0,38,0,0,0,35,0,52.7344,4.7706
166,4836,37,0,1,0,37,0,2,0,26,0,38.4362,-78.8735
164,4842,43,0,1,0,38,0,0,0,43,0,54.69,-1.21
44,4907,43,0,1,0,43,0,0,0,12,0,55.7725,9.7017
54,4951,40,0,1,0,40,0,0,0,29,0,47.8042,-3.2789
15,4979,52,2,1,0,37,0,1,0,52,2,51.05,4.8833
58,5026,57,2,1,0,49,0,0,0,57,2,50.4167,10.75
58,5040,44,0,1,0,43,0,0,0,44,0,52.1357,8.1471
77,5063,102,4,3,0,25,0,17,0,102,4,40.6031,140.4638
129,5227,45,0,1,0,45,0,0,0,41,0,45.7697,22.9203
77,5298,63,2,1,0,14,0,5,0,63,2,35.515,137.8214
77,5306,46,0,1,0,29,0,6,0,46,0,34.8167,135.4333
128,5315,69,2,1,0,45,0,0,0,69,2,41.9945,21.58
122,5415,55,2,1,0,21,0,0,0,55,2,12.705,124.0319
166,5527,33,0,1,0,31,0,2,0,33,0,25.9632,-80.183
77,5534,130,4,3,0,6,0,24,0,130,4,35.2794,136.8714
166,5558,33,0,0,0,22,0,3,0,33,0,29.7663,-95.241
61,5584,57,2,1,0,24,0,0,0,57,2,14.6379,-89.9904
166,5799,33,0,1,0,33,0,1,0,28,0,48.2153,-114.3274
161,5851,118,4,2,0,15,0,1,0,118,4,0.945,33.125
93,5934,40,0,1,0,21,0,0,0,40,0,-9.9333,33.9333
69,5978,161,3,5,0,20,0,10,0,161,3,32.385,75.517
166,6086,59,2,1,0,36,0,2,0,59,2,41.2399,-89.9264
34,7625,55,2,1,0,20,0,0,0,55,2,6.1738,-75.3347
75,7706,59,2,1,0,59,1,0,0,46,0,40.5833,17.1167
166,7761,72,2,1,0,72,1,1,0,65,2,34.8522,-92.4
75,7857,89,2,1,0,63,1,0,0,89,2,45.5,9.4167
166,7976,58,2,1,0,46,0,1,0,58,2,35.463,-97.371
146,8073,41,0,1,0,41,0,0,0,15,0,39.475,-0.4156
54,8175,70,2,1,0,41,0,1,0,70,2,47.9969,2.7325
75,8187,62,2,1,0,62,1,0,0,50,0,41.6333,13.5167
69,8294,145,4,1,0,37,0,2,0,145,4,25.803,85.6861
166,8330,50,0,1,0,50,0,2,0,50,0,36.199,-86.5115
166,8384,51,2,1,0,38,0,2,0,51,2,40.1989,-85.395
69,8385,35,0,1,0,19,0,2,0,35,0,15.207,75.884
166,8424,55,2,1,0,47,0,1,0,55,2,35.7432,-95.3567
35,8433,34,0,0,0,25,0,0,0,34,0,-12.1675,44.3939
43,8445,135,4,3,0,29,0,0,0,135,4,-4.85,21.5667
174,8462,36,0,1,0,36,0,0,0,6,0,60.4667,22.0333
111,8481,50,0,1,0,27,0,0,0,50,0,12.265,-86.5639
22,8545,25,0,0,0,25,0,0,0,25,0,-17.8389,-40.3539
166,9819,47,0,1,0,33,0,3,0,47,0,37.8225,-122.2301
33,9850,118,4,5,0,79,1,10,0,118,4,36.7833,119.9556
166,9927,54,2,1,0,28,0,7,0,54,2,37.6663,-121.8805
75,9994,85,2,1,0,85,1,0,0,37,0,43.6167,10.6333
166,10040,53,2,1,0,47,0,3,0,53,2,41.0051,-73.668
166,10067,52,2,1,0,22,0,5,0,52,2,36.0643,-119.0338
166,10103,44,0,1,0,42,0,2,0,44,0,40.2508,-75.6445
18,10236,21,0,1,0,15,0,0,0,21,0,27.5833,89.8583
33,10266,157,3,5,0,89,1,15,0,157,3,35.7639,115.03
22,10307,40,0,1,0,17,0,1,0,40,0,-25.3658,-49.0769
61,10343,44,0,1,0,23,0,0,0,44,0,15.0833,-90.4917
69,10361,192,3,9,0,5,0,23,0,192,3,22.53,88.2
69,10365,159,3,2,0,63,1,2,0,159,3,21.8,83.3
130,8821,41,0,1,0,41,0,0,0,39,0,58.6208,59.8478
166,8868,105,4,3,0,15,0,20,0,105,4,33.9252,-117.5498
166,8887,49,0,1,0,38,0,2,0,49,0,41.8086,-88.3414
141,8965,77,2,1,0,47,0,0,0,77,2,45.9558,13.6433
130,9014,49,0,1,0,49,0,0,0,11,0,50.4667,48.1333
130,9018,73,2,1,0,23,0,0,0,73,2,66.0833,76.6833
166,9083,82,2,2,0,41,0,7,0,82,2,43.45,-79.6833
58,9112,39,0,1,0,39,0,0,0,35,0,52.2056,7.1903
111,9116,32,0,1,0,18,0,0,0,32,0,13.6336,-86.4753
166,9142,49,0,1,0,32,0,4,0,49,0,41.2279,-111.9682
77,9158,133,4,3,0,4,0,12,0,133,4,36.0671,138.0493
66,9170,75,2,1,0,14,0,0,0,75,2,15.4833,-86.5833
58,9174,67,2,1,0,62,1,0,0,67,2,48.2,11.3167
58,9178,39,0,1,0,39,0,0,0,29,0,53.1439,8.2139
166,9211,40,0,1,0,31,0,4,0,40,0,47.0417,-122.8959
77,9231,81,2,2,0,24,0,12,0,81,2,34.8497,134.9342
75,9288,66,2,1,0,66,1,0,0,47,0,41.3308,15.7114
24,9352,49,0,1,0,26,0,0,0,49,0,11.5,0.05
166,9422,77,2,1,0,49,0,3,0,77,2,37.0711,-88.644
46,9669,58,2,1,0,24,0,1,0,58,2,-1.8333,-80.2333
166,9679,58,2,1,0,42,0,1,0,58,2,40.5678,-89.6251
67,925,59,2,1,0,59,1,0,0,52,2,46.1833,18.9536
109,1042,39,0,1,0,39,0,1,0,32,0,51.85,4.5333
54,1108,80,2,1,0,80,1,1,0,25,0,42.7008,9.4503
22,1115,22,0,0,0,22,0,0,0,14,0,-4.0239,-42.0778
54,1169,51,2,1,0,51,1,0,0,39,0,43.8072,4.6433
15,1197,53,2,1,0,38,0,2,0,53,2,50.7631,4.3086
71,1204,154,3,2,0,32,0,2,0,154,3,36.6922,53.5525
33,1205,95,2,3,0,35,0,3,0,95,2,48.2395,126.5037
69,1231,59,2,1,0,27,0,2,0,59,2,15.85,74.5
166,1247,50,0,2,0,26,0,7,0,50,0,48.7548,-122.469
174,1280,56,2,1,0,19,0,1,0,56,2,15.27,73.9346
130,1558,33,0,2,0,18,0,1,0,33,0,57.8667,114.2
159,1563,56,2,1,0,56,1,1,0,26,0,37.0378,27.4242
58,1643,64,2,1,0,51,1,0,0,64,2,48.8569,10.3522
42,1705,21,0,1,0,20,0,0,0,21,0,9.5167,-6.4833
41,1807,73,2,1,0,46,0,0,0,73,2,49.1925,16.6083
94,1902,150,3,3,0,24,0,10,0,150,3,5.3631,100.4667
58,1959,55,2,1,0,44,0,1,0,55,2,51.1,7.1167
164,1989,40,0,1,0,34,0,1,0,40,0,53.259,-1.911
123,1995,64,2,1,0,44,0,1,0,64,2,50.3483,18.9156
166,2003,110,4,0,0,28,0,0,0,110,4,18.0867,-67.1482
22,2016,42,0,1,0,6,0,0,0,42,0,-11.4386,-61.4472
22,2044,50,0,1,0,21,0,0,0,50,0,-21.2753,-47.3042
58,2057,44,0,1,0,44,0,0,0,42,0,51.9033,11.7758
166,2235,56,2,1,0,42,0,1,0,56,2,39.965,-86.146
22,2276,23,0,0,0,20,0,0,0,23,0,-1.195,-46.02
166,2356,51,2,1,0,35,0,3,0,51,2,33.8362,-116.4642
22,2362,31,0,0,0,24,0,0,0,31,0,-3.7167,-38.65
75,2380,83,2,1,0,83,1,0,0,35,0,43.3167,10.5167
73,2392,42,0,1,0,42,0,0,0,37,0,53.338,-6.5388
54,2411,66,2,1,0,55,1,0,0,66,2,47.8067,7.1758
